AccNum,GeneName,txReads0,txRPKM0,cdReads0,cdRPKM0
NM_194291,TMEM65,50.0,10.4095849805,17.0,21.0838009041
NM_194292,SASS6,17.0,3.77503418863,12.0,5.45095228095
NM_194293,XIRP1,12.0,1.66385956434,9.0,1.45880962617
NM_148897,SDR9C7,0.0,-,0.0,-
NM_003906,MCM3AP,102.0,14.7661492286,96.0,14.4845092413
NM_148894,BOD1L1,62.0,5.27359725986,57.0,5.58222521433
NM_003901,SGPL1,78.0,12.1236208558,34.0,17.8600914513
NM_153689,C2orf69,23.0,5.53210245574,2.0,1.54867297101
NM_199352,SLC22A25,0.0,-,0.0,-
NM_153687,IKBIP,13.0,3.68654694903,9.0,7.11652103347
NM_199350,C9orf50,0.0,-,0.0,-
NM_199351,ILDR2,0.0,-,0.0,-
NM_001351324,LETMD1,28.0,9.3230917958,6.0,6.71671648103
NM_003909,CPNE3,97.0,17.8820148172,39.0,21.6670287227
NM_003908,EIF2S2,43.0,14.3870563281,27.0,24.1620803951
NM_001330526,HYI,8.0,5.35332328488,8.0,7.89158768068
NM_022841,RFX7,10.0,1.24625663685,6.0,1.22749028093
NM_001184874,GPRASP2,0.0,-,0.0,-
NM_003298,NR2C2,84.0,8.8811765851,18.0,8.73391217744
NM_001184879,CD84,0.0,-,0.0,-
NM_001745,CAMLG,36.0,14.3980996467,28.0,28.1785479305
NM_007046,EMILIN1,11.0,2.50851936734,10.0,2.93897623801
NM_007044,KATNA1,28.0,12.6420373646,23.0,13.9726815413
NM_024734,CLMN,58.0,4.07902240883,34.0,10.1319960477
NM_007043,KRR1,36.0,9.61588901037,16.0,12.5191155353
NM_024731,KLHL36,58.0,6.88021374687,29.0,14.048496951
NM_024730,RERGL,0.0,-,0.0,-
NM_001527,HDAC2,70.0,9.43024572043,52.0,31.7842166403
NM_001320316,MAATS1,0.0,-,0.0,-
NM_001330210,OFD1,12.0,2.85567404528,9.0,3.0813802413
NM_018074,CCDC94,26.0,16.1229065738,21.0,19.3727517022
NM_024738,C12orf49,101.0,17.0619530279,16.0,23.2150589053
NM_001258012,FDXR,24.0,10.6960037799,18.0,10.0562428062
NM_001169154,PIH1D3,0.0,-,0.0,-
NM_001162499,CAND2,0.0,-,0.0,-
NM_001346100,CCDC97,31.0,7.53309787445,7.0,7.49912969118
NM_173631,ZNF547,3.0,0.939917872345,2.0,1.48334433452
NM_173630,RTTN,21.0,2.65477437679,21.0,2.81848745017
NM_020243,TOMM22,78.0,50.7187590406,23.0,48.0738413869
NM_173632,ZNF776,76.0,12.877514251,25.0,14.3975859059
NM_173635,SIGLECL1,0.0,-,0.0,-
NM_001256860,USP17L19,0.0,-,0.0,-
NM_144680,ZNF18,3.0,0.970084727967,1.0,0.543443424374
NM_015660,GIMAP2,0.0,-,0.0,-
NM_001166292,PTCH2,1316.0,274.55399062,0.0,-
NM_006453,TBL3,22.0,7.60485593862,21.0,7.7586792973
NM_182838,SLC35E2,7.0,0.997262718703,0.0,-
NM_001252124,PASK,34.0,6.25506280414,33.0,8.62193894439
NM_152501,PYHIN1,0.0,-,0.0,-
NM_018660,ZNF395,73.0,13.6313536997,34.0,19.7711907311
NM_001317998,ZNF677,2.0,0.48156909249,1.0,0.510929715223
NM_001284194,FUT11,20.0,8.23777354356,12.0,7.51934297876
NM_024794,EPHX3,0.0,-,0.0,-
NM_001354,AKR1C2,0.0,-,0.0,-
NM_001748,CAPN2,222.0,57.0709077833,159.0,67.7947610007
NM_001145124,SPATA31C1,0.0,-,0.0,-
NM_001145127,EVPLL,0.0,-,0.0,-
NM_001145652,C6orf141,0.0,-,0.0,-
NM_139242,MTFMT,14.0,4.5715743274,11.0,8.43034030119
NM_007203,PALM2-AKAP2,1.0,0.119271302237,1.0,0.27073721323
NM_001172702,SLC38A6,28.0,14.3387128533,27.0,15.460028452
NM_001172700,SHROOM1,8.0,1.78488509623,7.0,2.45282202091
NM_153021,PLB1,0.0,-,0.0,-
NM_001145128,AK9,3.0,0.425236318472,3.0,0.468975758482
NM_153027,FAM218A,0.0,-,0.0,-
NM_001139514,DACH2,0.0,-,0.0,-
NM_001145659,CTAGE9,0.0,-,0.0,-
NM_207325,DPY19L3,44.0,6.54512153443,17.0,7.08674479483
NM_207327,CDPF1,8.0,4.80794450519,2.0,4.82086908719
NM_207321,ACSM6,0.0,-,0.0,-
NM_207320,OTUD6A,0.0,-,0.0,-
NM_207322,C2CD4A,0.0,-,0.0,-
NM_001195605,ZNF865,14.0,2.5365817545,14.0,3.94765506385
NM_001135653,PABPC4,153.0,42.8190675665,105.0,47.4793612067
NM_001129765,NSDHL,32.0,17.6035661392,25.0,19.9795376608
NM_181334,PRR5-ARHGAP8,0.0,-,0.0,-
NM_014652,IPO13,62.0,13.8053792683,48.0,14.8826829912
NM_014650,ZNF432,11.0,2.00396142877,8.0,3.66179336485
NM_014657,TTI1,73.0,16.5088929296,62.0,17.0013034598
NM_001318217,TMEM208,21.0,20.6699392476,12.0,34.4877557776
NM_014654,SDC3,120.0,21.0118722957,47.0,31.7110892101
NM_005505,SCARB1,26.0,8.50245182554,20.0,11.721328761
NM_005504,BCAT1,265.0,24.5678905405,46.0,35.5274383376
NM_005507,CFL1,365.0,260.372953325,240.0,429.548095912
NM_005506,SCARB2,175.0,32.9178285689,76.0,47.4236641729
NM_001348945,ABCB1,0.0,-,0.0,-
NM_006456,ST6GALNAC2,0.0,-,0.0,-
NM_005502,ABCA1,14.0,1.19534784832,9.0,1.18923295785
NM_006319,CDIPT,65.0,30.5793847136,27.0,37.7109105231
NM_003769,SRSF9,121.0,93.2918999796,86.0,115.787720599
NM_001243476,STARD13,4.0,0.571772134683,3.0,0.831030259701
NM_003970,MYOM2,2.0,0.3578853124,1.0,0.203883958667
NM_006311,NCOR1,119.0,10.8949475573,108.0,13.2243094665
NM_006310,NPEPPS,92.0,19.0123788477,64.0,20.792617976
NM_003761,VAMP8,7.0,8.0886231334,2.0,5.91869076051
NM_006312,NCOR2,132.0,13.3636646527,104.0,12.3598265901
NM_001288837,VRK2,18.0,6.45869135811,17.0,9.98270337504
NM_003766,BECN1,55.0,22.7689246362,40.0,26.5094353353
NM_181337,KAAG1,0.0,-,0.0,-
NM_006316,MYCNOS,0.0,-,0.0,-
NM_152657,GGN,0.0,-,0.0,-
NM_018555,ZNF331,12.0,2.0921990672,4.0,2.57667140867
NM_018556,SIRPG,0.0,-,0.0,-
NM_018557,LRP1B,4.0,0.216969729651,4.0,0.259907724701
NM_152755,CNPY4,78.0,47.6763249604,37.0,44.4139505462
NM_001324418,ADAM22,15.0,1.39873385537,8.0,2.47787675362
NM_144684,ZNF480,13.0,2.45355955648,6.0,3.34582705305
NM_001324415,RPUSD1,61.0,26.5522236229,24.0,38.9861587051
NM_152754,SEMA3D,30.0,4.29856975176,16.0,6.14691791066
NM_018558,GABRQ,0.0,-,0.0,-
NM_001127401,YPEL5,44.0,15.0760384446,13.0,31.8493482318
NM_001288573,GBGT1,6.0,2.66077641014,2.0,2.81975361703
NM_001193489,SECISBP2L,22.0,2.74902401126,11.0,2.98351426267
NM_001184768,ARMCX6,12.0,5.55794411292,3.0,2.97900880471
NM_001286458,USP7,106.0,17.4208678378,79.0,23.5185426186
NM_001346011,GZMB,0.0,-,0.0,-
NM_181336,LEMD2,88.0,26.8394507548,38.0,22.5356499393
NM_001349767,PRPF38B,31.0,5.59636222201,9.0,7.68584271615
NM_001204056,ANKRD12,37.0,2.92542289551,27.0,3.95594845684
NM_001329964,TP63,0.0,-,0.0,-
NM_052855,ANKRD40,86.0,18.497150856,31.0,25.1103262482
NM_052854,CREB3L1,1.0,0.330878837718,1.0,0.574795929626
NM_052853,ADCK2,29.0,10.9999018005,24.0,11.4409141973
NM_052852,ZNF486,24.0,5.5222888389,8.0,5.15334281734
NM_052850,GADD45GIP1,119.0,139.849431685,102.0,136.713794203
NM_032330,CAPNS2,0.0,-,0.0,-
NM_152312,LARGE2,9.0,3.162278547,9.0,3.72582403137
NM_152311,CLRN3,0.0,-,0.0,-
NM_152310,ELOVL3,1.0,0.631910958574,1.0,1.10292945906
NM_152641,ARID2,77.0,8.03029623944,59.0,9.60497773471
NM_152316,ARL14EP,11.0,4.14781251152,7.0,8.01631104919
NM_152643,KNDC1,0.0,-,0.0,-
NM_052858,MARVELD3,0.0,-,0.0,-
NM_032627,SSBP4,113.0,56.701189969,80.0,61.9469188406
NM_001347729,PITRM1,20.0,4.60190736575,14.0,4.06263530843
NM_032623,MGARP,0.0,-,0.0,-
NM_020664,DECR2,9.0,5.09800053819,7.0,7.14080950116
NM_001347720,COCH,55.0,16.027783803,41.0,19.8939110708
NM_148898,FOXP2,0.0,-,0.0,-
NM_020666,CLK4,4.0,1.43068472312,4.0,2.48044716519
NM_014757,MAML1,69.0,10.8109442364,46.0,13.5192906948
NM_001352000,LOC110384692,0.0,-,0.0,-
NM_020122,KCMF1,188.0,22.3190984034,118.0,92.328477073
NM_001352002,NTM,8.0,2.08288420492,4.0,3.24884655876
NM_001284260,WDR86,0.0,-,0.0,-
NM_020663,RHOJ,2.0,0.49554111645,0.0,-
NM_014726,TBKBP1,32.0,6.94093198039,21.0,10.189564207
NM_001349253,SCN11A,0.0,-,0.0,-
NM_004973,JARID2,35.0,5.14742623546,22.0,5.27318799914
NM_022171,TCTA,29.0,12.1116757598,3.0,8.62193894439
NM_022170,EIF4H,221.0,77.8345030236,70.0,84.0263929253
NM_020123,TM9SF3,122.0,17.816801519,63.0,31.9157875501
NM_019558,HOXD8,3.0,1.04144210246,1.0,1.0271267471
NM_001048205,REC8,0.0,-,0.0,-
NM_015523,REXO2,97.0,74.9811379923,66.0,82.8865390957
NM_015520,MAGI1,20.0,2.47873296535,15.0,3.48090702724
NM_001350955,LMBR1,72.0,12.7439950287,14.0,12.3437001996
NM_001312686,LRIG2,59.0,11.3821465927,46.0,14.2773817618
NM_018012,KIF26B,65.0,4.28781779328,40.0,5.66892144914
NM_015525,IBTK,62.0,9.18913426669,43.0,9.49219866059
NM_001142964,C22orf46,12.0,2.16285021158,0.0,-
NM_001127892,SALL1,8.0,1.36559170031,5.0,1.21699463927
NM_001142966,GREB1L,0.0,-,0.0,-
NM_001282484,GOLGA8R,0.0,-,0.0,-
NM_020997,LEFTY1,0.0,-,0.0,-
NM_020996,FGF6,0.0,-,0.0,-
NM_020995,HPR,0.0,-,0.0,-
NM_020994,CTAG2,53.0,47.8591414517,45.0,63.7451410107
NM_020993,BCL7A,19.0,4.50355573728,3.0,3.865007113
NM_001305000,MED11,10.0,9.24414072389,2.0,6.95102054432
NM_020990,CKMT1B,1.0,0.453786260231,1.0,0.715057137334
NM_002412,MGMT,35.0,22.8745318933,25.0,31.2650505654
NM_002410,MGAT5,224.0,24.6601215038,93.0,37.462440912
NM_002411,SCGB2A2,0.0,-,0.0,-
NM_002416,CXCL9,0.0,-,0.0,-
NM_002417,MKI67,192.0,13.778541564,155.0,14.2243020964
NM_001349182,RNF144A,78.0,12.2146644633,15.0,15.3017346453
NM_002415,MIF,413.0,660.123924313,309.0,796.191465279
NM_015622,CCZ1,3.0,1.47480534575,0.0,-
NM_019606,MEPCE,242.0,71.6161582022,180.0,77.9723174102
NM_019605,SERTAD4,0.0,-,0.0,-
NM_019604,CRTAM,0.0,-,0.0,-
NM_018015,CXorf57,19.0,4.36397319522,14.0,4.88845136411
NM_019601,SUSD2,0.0,-,0.0,-
NM_001282394,WNK2,6.0,0.652923531711,6.0,0.780401784349
NM_001004419,CLEC2D,2.0,0.33420859121,0.0,-
NM_006229,PNLIPRP1,0.0,-,0.0,-
NM_052847,GNG7,2.0,0.422365355731,0.0,-
NM_001270439,ARPC5,106.0,45.5648393687,34.0,65.5638195858
NM_001301838,C12orf57,378.0,392.752796966,50.0,162.442327938
NM_020121,UGGT2,32.0,5.82142682227,30.0,5.91088760855
NM_001005236,OR1L1,0.0,-,0.0,-
NM_001005235,OR1L4,0.0,-,0.0,-
NM_001005234,OR1L3,0.0,-,0.0,-
NM_001354186,BICD1,18.0,1.70471796619,10.0,3.05305294592
NM_177528,SULT1A2,0.0,-,0.0,-
NM_001005239,OR11H1,0.0,-,0.0,-
NM_001012361,WDR31,2.0,0.363323197009,1.0,0.812211639689
NM_170753,PGBD3,0.0,-,0.0,-
NM_001017980,VMA21,108.0,20.4479768208,11.0,32.2336540928
NM_001198939,DTNA,1.0,0.137317251182,1.0,0.432552653264
NM_138348,OTULIN,45.0,5.01749244712,26.0,22.0148469364
NM_212551,LYSMD1,5.0,1.82697972742,3.0,3.93281425534
NM_138340,ABHD3,28.0,12.1642859526,22.0,16.0382083779
NM_001077665,AGAP6,0.0,-,0.0,-
NM_138344,FAM181A,0.0,-,0.0,-
NM_138345,VWA5B2,1.0,0.217641177237,1.0,0.240461692201
NM_138346,KIAA2013,28.0,8.89376061143,18.0,8.47258252174
NM_138347,ZNF551,36.0,8.67523230524,22.0,9.79979945592
NM_001278392,CEACAM18,0.0,-,0.0,-
NM_025165,ELL3,7.0,2.97054971676,7.0,5.25692759759
NM_001009899,USF3,32.0,2.09336928627,17.0,2.26233126353
NM_025164,SIK3,37.0,5.34512986274,30.0,6.78276588666
NM_001260,CDK8,67.0,19.4552041984,42.0,26.9968668883
NM_001261,CDK9,85.0,30.8325001086,61.0,48.880769136
NM_001262,CDKN2C,111.0,47.691261703,41.0,72.5127172759
NM_178578,PSMF1,53.0,5.80695594593,19.0,20.8786168555
NM_001264,CDSN,0.0,-,0.0,-
NM_001265,CDX2,0.0,-,0.0,-
NM_001251964,TP53AIP1,0.0,-,0.0,-
NM_022073,EGLN3,0.0,-,0.0,-
NM_001353976,STAMBP,57.0,7.36043405276,26.0,28.1566701759
NM_152765,C8orf46,0.0,-,0.0,-
NM_001207037,ETV7,0.0,-,0.0,-
NM_020248,CTNNBIP1,173.0,51.7949667738,24.0,87.4811366065
NM_022070,HEATR6,33.0,7.51982070068,27.0,6.82752525546
NM_001137674,ZNF860,1.0,0.279688599569,0.0,-
NM_020400,LPAR5,0.0,-,0.0,-
NM_030901,OR7A17,0.0,-,0.0,-
NM_197975,BTNL3,0.0,-,0.0,-
NM_030903,OR2W1,0.0,-,0.0,-
NM_197977,ZNF189,20.0,5.4526096091,17.0,8.6858051588
NM_030905,OR2J2,0.0,-,0.0,-
NM_030904,OR2T1,0.0,-,0.0,-
NM_001354980,PNMA6F,0.0,-,0.0,-
NM_021150,GRIP1,0.0,-,0.0,-
NM_030908,OR2A4,0.0,-,0.0,-
NM_021153,CDH19,0.0,-,0.0,-
NM_032140,ENKD1,12.0,6.84925512578,6.0,5.16819394938
NM_021155,CD209,0.0,-,0.0,-
NM_021156,TMX4,63.0,9.16465671052,15.0,12.8097378602
NM_001322929,STAU1,117.0,27.5358931956,63.0,32.5783990563
NM_001284390,VGLL4,74.0,17.088447622,18.0,18.1759793963
NM_000689,ALDH1A1,0.0,-,0.0,-
NM_001039479,AREL1,109.0,17.9501009869,54.0,19.5877059513
NM_015178,RHOBTB2,57.0,9.37985943519,32.0,13.1381926772
NM_001184985,WNK1,105.0,8.38244064038,87.0,9.83873168986
NM_001322255,KNCN,0.0,-,0.0,-
NM_001142298,SQSTM1,125.0,38.4511856868,85.0,71.1652103347
NM_001322253,RAD54L2,64.0,5.71532970958,32.0,6.51539800339
NM_001277285,IGSF9B,6.0,1.13074609107,6.0,1.24712329655
NM_001300780,SEMA6A,70.0,8.98993347396,37.0,10.5525512271
NM_012142,CCNDBP1,17.0,4.17632549416,6.0,4.96776537516
NM_021255,PELI2,10.0,1.57423042524,5.0,3.54980859152
NM_001198,PRDM1,0.0,-,0.0,-
NM_001197,BIK,1.0,0.940904145034,0.0,-
NM_001194,HCN2,6.0,1.57866487714,5.0,1.67917912026
NM_001195,BFSP1,6.0,2.43773896751,5.0,2.24394807362
NM_001192,TNFRSF17,0.0,-,0.0,-
NM_001320267,ATP5PF,26.0,12.8379531419,11.0,30.1636029125
NM_014720,SLK,157.0,18.0903391267,98.0,23.6987059658
NM_001349259,KANSL3,166.0,27.6722725295,72.0,26.3085080748
NM_001023567,GOLGA8B,2.0,0.419991405254,0.0,-
NM_020125,SLAMF8,0.0,-,0.0,-
NM_001320778,SCAMP2,26.0,8.98063286042,14.0,11.2185371788
NM_001254,CDC6,114.0,33.4823806501,88.0,46.885315044
NM_004447,EPS8,133.0,29.2157421555,106.0,38.4966605601
NM_021738,SVIL,124.0,13.4010515399,107.0,14.438666151
NM_001109977,FAM160A1,4.0,0.312514298237,2.0,0.574243772153
NM_001272075,USP10,76.0,19.4763662236,56.0,20.8444053185
NM_001272077,RIT2,0.0,-,0.0,-
NM_212555,PATE2,0.0,-,0.0,-
NM_001272071,AP1S2,53.0,20.4053789015,4.0,7.42593499145
NM_001286588,AIG1,13.0,3.15220699103,7.0,15.4982013618
NM_021732,AVPI1,6.0,3.865007113,2.0,4.03910653251
NM_001272072,AOC1,0.0,-,0.0,-
NM_012219,MRAS,5.0,0.976990248657,2.0,2.86022854934
NM_001318120,SEC31A,135.0,26.0944218106,121.0,29.6201145717
NM_001316309,WDR97,0.0,-,0.0,-
NM_001032726,RAB41,0.0,-,0.0,-
NM_012210,TRIM32,41.0,9.88543900481,25.0,11.4256071638
NM_012213,MLYCD,11.0,4.49362102614,8.0,4.8403867758
NM_012215,MGEA5,107.0,18.4438555504,66.0,21.5125368645
NM_012214,MGAT4A,1.0,0.106977052042,0.0,-
NM_012217,TPSD1,0.0,-,0.0,-
NM_012216,MID2,3.0,0.366241654275,2.0,0.812211639689
NM_001174064,FGFR1,68.0,10.2254489711,41.0,15.0733692738
NM_001994,F13B,0.0,-,0.0,-
NM_020726,NLN,45.0,4.65889322939,24.0,10.1751109244
NM_001993,F3,8.0,2.99768207344,6.0,6.05865979876
NM_001990,EYA3,73.0,10.8625556697,25.0,13.0180262807
NM_001991,EZH1,18.0,3.4421560469,7.0,2.79713527251
NM_001195381,GPR35,0.0,-,0.0,-
NM_212556,ASB18,0.0,-,0.0,-
NM_001999,FBN2,79.0,6.60554367467,63.0,6.4642343476
NM_002522,NPTX1,8.0,1.31937708327,4.0,2.76114441945
NM_001300987,PTBP2,50.0,12.2030709066,29.0,15.7885657901
NM_001313896,CDK11A,0.0,-,0.0,-
NM_000029,AGT,20.0,6.94832739417,17.0,10.4551358393
NM_000028,AGL,17.0,2.04639388558,11.0,2.14470496899
NM_152997,FDCSP,0.0,-,0.0,-
NM_144736,NDUFAF7,21.0,8.51665068049,18.0,12.172149098
NM_181507,HPS5,34.0,6.24737215315,27.0,7.14171225837
NM_000027,AGA,2.0,0.853169981177,2.0,1.72273131646
NM_000026,ADSL,153.0,78.8461451053,141.0,86.8949228045
NM_000021,PSEN1,96.0,14.1348831561,39.0,24.9078236171
NM_000020,ACVRL1,4.0,0.841362092627,2.0,1.18608683891
NM_000023,SGCA,63.0,38.8788327348,56.0,43.1393233781
NM_181501,ITGA1,16.0,2.9914316938,9.0,2.27969911072
NM_145061,SKA3,36.0,11.0587664981,17.0,12.3031380579
NM_080685,PTPN13,3.0,0.313634715011,2.0,0.239979031237
NM_182852,CCNB1IP1,77.0,40.9516530645,59.0,63.4343133847
NM_145065,PELI3,6.0,1.96067416228,4.0,2.54377773111
NM_001319958,ECHDC2,0.0,-,0.0,-
NM_203468,ENTPD2,0.0,-,0.0,-
NM_212557,AMTN,0.0,-,0.0,-
NM_003226,TFF3,0.0,-,0.0,-
NM_003227,TFR2,13.0,4.03630936732,11.0,4.09954204172
NM_017935,BANK1,0.0,-,0.0,-
NM_003225,TFF1,0.0,-,0.0,-
NM_003222,TFAP2C,0.0,-,0.0,-
NM_003223,TFAP4,24.0,10.0562428062,18.0,15.8704716853
NM_017931,TTC38,27.0,9.27601707121,16.0,10.1751109244
NM_003221,TFAP2B,0.0,-,0.0,-
NM_002067,GNA11,132.0,28.5553625642,48.0,39.8525177874
NM_153236,GIMAP7,0.0,-,0.0,-
NM_004258,CD101,1.0,0.251664790967,1.0,0.292459768499
NM_153234,LIX1,1.0,0.226035202979,0.0,-
NM_004929,CALB1,0.0,-,0.0,-
NM_130809,PRRC1,72.0,13.7422475129,29.0,19.4348040779
NM_153230,FBXO39,0.0,-,0.0,-
NM_130807,MOB3A,13.0,3.49950809151,8.0,10.9685828773
NM_130806,RXFP2,0.0,-,0.0,-
NM_004926,ZFP36L1,41.0,9.49727400127,22.0,19.3972431709
NM_004251,RAB9A,16.0,10.5337051421,10.0,14.7967269013
NM_130803,MEN1,15.0,4.24029784151,11.0,5.3373907751
NM_004257,TGFBRAP1,91.0,14.3582667904,51.0,17.7045157418
NM_004922,SEC24C,215.0,42.4172837836,161.0,43.9469545464
NM_004255,COX5A,30.0,34.9810786821,21.0,41.56802352
NM_198508,KLRG2,0.0,-,0.0,-
NM_022828,YTHDC2,18.0,2.54578386497,15.0,3.13305957448
NM_175055,HIST3H2BB,82.0,162.672334774,70.0,164.744660145
NM_022820,CYP3A43,0.0,-,0.0,-
NM_001135187,AGFG1,166.0,17.0463987558,89.0,45.4727446549
NM_198503,KCNT2,2.0,0.293081108095,2.0,0.526221625714
NM_001135181,SLC5A9,0.0,-,0.0,-
NM_198505,ATP13A5,0.0,-,0.0,-
NM_001199233,TEX48,0.0,-,0.0,-
NM_198507,FAM174A,7.0,4.63230372806,4.0,6.25955776766
NM_015650,TRAF3IP1,21.0,4.50917496517,17.0,7.34276881199
NM_001164484,FAM170B,0.0,-,0.0,-
NM_007327,GRIN1,0.0,-,0.0,-
NM_001135674,SMIM19,13.0,7.93523584263,7.0,19.3727517022
NM_001199729,MSRA,16.0,8.38020233848,8.0,14.0655945132
NM_032088,PCDHGA8,1.0,0.162944148686,1.0,0.320357860028
NM_006074,TRIM22,0.0,-,0.0,-
NM_006076,AGFG2,51.0,9.50545918958,29.0,17.9832419476
NM_003590,CUL3,117.0,15.4509209242,90.0,34.9810786821
NM_006071,PKDREJ,0.0,-,0.0,-
NM_003592,CUL1,92.0,25.7072956747,71.0,27.312053696
NM_003593,FOXN1,0.0,-,0.0,-
NM_001444,FABP5,0.0,-,0.0,-
NM_006078,CACNG2,0.0,-,0.0,-
NM_006079,CITED2,85.0,39.3687707998,43.0,47.4259667396
NM_001128202,TEX36,0.0,-,0.0,-
NM_001358699,RNF227,12.0,3.88313958954,7.0,10.9542260934
NM_001128205,SULF1,74.0,11.6085448069,37.0,12.6824239518
NM_001350932,HIGD2B,0.0,-,0.0,-
NM_025108,TEDC2,25.0,13.7696813608,22.0,15.1513028454
NM_001206609,SELPLG,0.0,-,0.0,-
NM_025106,SPSB1,16.0,4.6027931997,10.0,10.9085358907
NM_001008237,TTC32,16.0,15.1979940715,9.0,17.697664149
NM_020461,TUBGCP6,19.0,2.83052855194,18.0,2.95609335236
NM_016518,PIPOX,0.0,-,0.0,-
NM_016519,AMBN,0.0,-,0.0,-
NM_174913,NOP9,68.0,10.0900797972,30.0,14.0766350113
NM_005988,SPRR2A,0.0,-,0.0,-
NM_016512,SPAG11B,0.0,-,0.0,-
NM_016513,ICK,25.0,3.59362636349,9.0,4.24967606738
NM_016510,SCLY,33.0,11.70973267,21.0,13.8254879989
NM_174912,FAAH2,1.0,0.445666824164,0.0,-
NM_016516,VPS54,69.0,15.4909949587,58.0,17.7258131263
NM_144629,RFTN2,0.0,-,0.0,-
NM_004441,EPHB1,1.0,0.191803561544,1.0,0.303445566909
NM_014705,DOCK4,11.0,1.18324114112,6.0,0.911725114608
NM_002820,PTHLH,2.0,0.957481740755,1.0,1.69826070117
NM_002836,PTPRA,108.0,26.7518282385,90.0,33.4999371189
NM_006412,AGPAT2,33.0,19.1153064969,28.0,29.9965187647
NM_001347006,TMEM62,9.0,2.88219101855,8.0,4.65204487791
NM_145720,TIGD4,0.0,-,0.0,-
NM_019854,PRMT8,0.0,-,0.0,-
NM_014706,SART3,102.0,20.9294115154,83.0,25.7346393389
NM_181646,ZNF804B,0.0,-,0.0,-
NM_002171,IFNA10,0.0,-,0.0,-
NM_002170,IFNA8,0.0,-,0.0,-
NM_002173,IFNA16,0.0,-,0.0,-
NM_002172,IFNA14,0.0,-,0.0,-
NM_004440,EPHA7,65.0,8.77511401146,38.0,11.3693369063
NM_002177,IFNW1,0.0,-,0.0,-
NM_002176,IFNB1,0.0,-,0.0,-
NM_002178,IGFBP6,164.0,152.231667325,127.0,157.50839499
NM_001290330,LOC100129697,0.0,-,0.0,-
NM_014255,CNPY2,64.0,31.6708750629,45.0,73.4984959194
NM_001080434,LMTK3,0.0,-,0.0,-
NM_013356,SLC16A8,0.0,-,0.0,-
NM_013355,PKN3,56.0,14.7862698505,49.0,16.4559553785
NM_001271969,HSP90AB1,607.0,200.399764979,535.0,220.563072582
NM_013353,TMOD4,1.0,0.678276588666,1.0,0.863855154352
NM_001136219,FCGR2A,0.0,-,0.0,-
NM_001287525,IFT22,56.0,19.9897183169,17.0,46.6164772284
NM_130459,TOR2A,15.0,5.30999792864,1.0,1.17674757246
NM_014752,SPCS2,1.0,0.33112320909,0.0,-
NM_001136216,TMEM51,9.0,4.00304308133,4.0,4.70699028985
NM_013359,ZNF221,2.0,0.739226422273,1.0,0.483647060527
NM_001136213,POTEH,0.0,-,0.0,-
NM_002768,CHMP1A,112.0,41.4479343064,39.0,59.1718855473
NM_001004058,OR8K5,0.0,-,0.0,-
NM_001440,EXTL3,257.0,36.3481362943,141.0,45.8087364785
NM_001005500,OR4M1,0.0,-,0.0,-
NM_007322,RANBP3,88.0,23.2082309468,50.0,26.3110812857
NM_001100876,PHYHD1,0.0,-,0.0,-
NM_001353513,INTS10,140.0,41.678429957,94.0,44.9536400642
NM_002315,LMO1,0.0,-,0.0,-
NM_002314,LIMK1,136.0,36.0581621613,100.0,46.125599291
NM_002317,LOX,47.0,7.92479081613,11.0,7.86562851068
NM_001349372,ATP6AP1L,2.0,0.410286730825,0.0,-
NM_001171171,CX3CR1,0.0,-,0.0,-
NM_001257965,CRB1,0.0,-,0.0,-
NM_002319,LRCH4,70.0,19.3966982433,52.0,22.7229268086
NM_002318,LOXL2,169.0,39.7740679493,125.0,48.2086908719
NM_001744,CAMK4,43.0,3.189981878,15.0,9.45866719638
NM_145911,ZNF23,4.0,1.10428774657,2.0,0.928241873931
NM_001265587,INSL3,0.0,-,0.0,-
NM_024503,HIVEP3,56.0,4.04887698856,31.0,3.84948499608
NM_024504,PRDM14,0.0,-,0.0,-
NM_001265582,URM1,89.0,18.2661173883,7.0,32.6915184975
NM_024508,ZBED2,0.0,-,0.0,-
NM_024509,LRFN3,5.0,1.78266729665,5.0,2.37594501912
NM_001126129,GINS3,90.0,33.7521323796,23.0,26.8537473372
NM_001126128,PROK2,0.0,-,0.0,-
NM_001265589,RTN3,54.0,9.73086999834,17.0,4.91887320222
NM_001265588,ZNF267,20.0,5.24528604982,16.0,6.71671648103
NM_001130914,BTG3,14.0,7.87549755523,10.0,10.063767118
NM_032430,BRSK1,21.0,6.11175418843,17.0,6.52271632593
NM_032437,EFCAB7,8.0,2.98645012562,7.0,3.32104314895
NM_032436,CHAMP1,26.0,5.86803999639,17.0,6.24993360135
NM_032435,MAP3K21,4.0,0.617443036817,2.0,0.576458791525
NM_013339,ALG6,5.0,1.32999354823,4.0,2.35349514493
NM_004722,AP4M1,46.0,22.0810256477,37.0,24.359193141
NM_032438,L3MBTL3,10.0,2.02456909058,5.0,1.91353318442
NM_001144033,STOML3,0.0,-,0.0,-
NM_001145118,GRID2IP,0.0,-,0.0,-
NM_033214,GK2,0.0,-,0.0,-
NM_033215,PPP1R3F,6.0,1.56853932983,6.0,2.24170412554
NM_001190848,CNOT4,6.0,1.42217549598,6.0,3.11347795214
NM_033212,CCDC102A,21.0,7.75229092407,16.0,8.67931421868
NM_033213,ZNF670,7.0,1.49518140818,5.0,3.83197286418
