AccNum,cdReads0_RPF_1,cdReads1_RPF_1,cdReads2_RPF_1,cdReads3_RPF_1,cdReads4_RPF_1
NM_183353,203,138,80,62,59
NM_014423,289,233,138,145,149
NM_014149,71,43,57,30,12
NM_001098638,103,98,79,32,43
NM_001348143,20,22,12,6,11
NM_022006,22,25,8,4,10
NM_030935,256,240,149,132,99
NM_001111035,65,32,31,19,20
NM_015412,150,128,80,58,46
NM_015141,70,59,23,20,22
NM_015143,239,209,100,76,65
NM_015144,32,55,36,29,25
NM_015414,2909,2331,888,663,604
NM_015147,206,133,68,57,40
NM_015149,21,18,15,18,15
NM_015419,1,2,2,1,1
NM_175861,70,51,71,49,43
NM_001278116,554,519,344,196,164
NM_012434,33,29,12,8,6
NM_001278119,205,116,66,68,55
NM_001113546,342,337,214,180,174
NM_032780,51,54,28,26,15
NM_012124,31,27,16,20,17
NM_174928,27,13,12,8,5
NM_001353084,116,90,88,72,72
NM_001353080,17,23,10,13,6
NM_012430,57,36,27,27,9
NM_001304420,35,40,40,26,23
NM_170665,987,951,665,425,451
NM_015353,199,168,80,68,61
NM_016828,136,105,68,66,46
NM_033449,53,58,22,24,15
NM_001271918,143,111,65,45,46
NM_001040261,10,15,13,10,9
NM_033445,624,790,648,355,234
NM_020703,125,69,58,60,40
NM_001319,91,146,146,138,88
NM_001330482,23,17,12,7,7
NM_004308,359,303,249,181,134
NM_018237,400,326,266,210,188
NM_006600,942,838,426,321,284
NM_001310,11,2,6,2,2
NM_174953,83,90,73,68,50
NM_001282777,110,83,81,75,78
NM_001329642,146,123,78,85,83
NM_018105,35,41,23,18,15
NM_001164665,191,217,155,133,94
NM_001350039,80,77,70,46,45
NM_001350065,665,557,393,297,279
NM_018584,10,9,2,2,5
NM_021200,63,39,20,20,11
NM_021202,110,107,62,47,26
NM_021203,254,234,154,95,71
NM_021204,144,121,62,45,41
NM_001261826,823,890,647,581,559
NM_001308080,45,49,26,13,20
NM_001322855,13,9,11,9,8
NM_017966,56,55,34,25,16
NM_001350121,270,143,137,104,118
NM_014225,3028,2590,1485,1123,857
NM_001329214,9,13,7,10,4
NM_152499,9,11,11,4,5
NM_138387,410,423,295,211,163
NM_001277313,239,171,124,93,119
NM_014220,30,24,21,19,10
NM_005452,456,395,337,232,218
NM_021064,4478,5115,4556,3478,1995
NM_021065,123,159,74,63,37
NM_021066,786,842,609,391,223
NM_001142675,169,167,107,72,59
NM_021061,47,33,45,15,16
NM_021062,1340,1392,1104,737,425
NM_178011,149,106,83,59,49
NM_002553,52,41,37,30,25
NM_006929,455,355,262,213,187
NM_153477,186,152,108,79,71
NM_002220,22,16,18,11,9
NM_001281482,168,175,138,106,94
NM_153478,44,29,12,13,8
NM_001278351,25,32,28,16,17
NM_001166136,23,19,20,17,12
NM_001174116,63,33,25,26,20
NM_001001660,14,9,12,5,7
NM_001001662,14,2,5,5,3
NM_001297619,21,8,7,11,7
NM_133264,88,84,43,35,27
NM_152493,197,206,109,89,85
NM_133261,64,64,33,31,23
NM_145331,139,104,61,59,59
NM_182925,70,69,37,34,28
NM_182924,44,40,48,34,21
NM_003316,62,64,71,60,72
NM_006234,15,8,5,5,2
NM_003312,45,46,46,23,21
NM_006233,380,303,190,105,109
NM_003311,332,218,137,102,60
NM_153610,35,33,33,24,35
NM_153613,101,121,52,30,27
NM_004502,278,218,97,73,57
NM_004506,95,65,35,26,24
NM_180989,71,64,55,47,52
NM_004853,44,30,15,13,4
NM_015322,86,83,64,45,29
NM_015177,1,2,8,7,3
NM_198433,171,128,66,66,72
NM_013306,259,176,129,72,54
NM_000191,67,47,15,25,21
NM_000190,175,177,120,84,53
NM_001677,392,416,245,150,147
NM_001018067,648,549,308,226,255
NM_032928,130,93,61,42,31
NM_198129,2,7,3,5,2
NM_001331022,106,77,44,26,22
NM_001286752,15,29,15,9,8
NM_033196,43,29,21,10,9
NM_001324266,20,14,5,4,6
NM_020338,468,426,366,267,223
NM_001206739,114,108,70,28,40
NM_020336,172,150,137,104,107
NM_020335,135,109,120,55,43
NM_001199251,73,49,32,32,27
NM_000064,1,7,2,5,2
NM_004229,184,200,131,112,86
NM_000998,4236,2777,1212,782,871
NM_001164372,149,117,89,62,70
NM_145271,21,15,13,9,7
NM_000992,220,143,37,37,33
NM_001348688,41,41,22,14,8
NM_001317238,30,37,48,33,32
NM_000997,1563,1485,727,506,427
NM_004282,153,102,58,38,36
NM_175932,1048,919,500,322,292
NM_001300942,192,154,101,70,78
NM_031966,790,643,428,364,389
NM_004704,154,137,80,65,65
NM_001326609,421,295,213,157,138
NM_005689,238,185,140,101,82
NM_001351179,162,101,78,61,56
NM_002040,39,22,12,8,13
NM_001305456,155,121,68,44,43
NM_002048,1031,954,731,450,312
NM_013265,450,379,261,190,169
NM_024789,8,7,12,6,5
NM_013262,69,37,51,54,42
NM_024787,10,14,4,5,2
NM_024784,47,39,21,22,13
NM_001206998,46,36,41,29,27
NM_021626,392,286,200,131,102
NM_021199,17,13,5,3,4
NM_032725,113,99,62,36,22
NM_001047160,504,463,261,203,195
NM_001305630,28,29,17,30,11
NM_001346082,52,75,44,21,28
NM_002260,15,12,4,3,3
NM_001282666,18,21,19,16,7
NM_002269,37,34,36,12,19
NM_002268,234,153,103,86,74
NM_002598,480,449,235,156,112
NM_024430,18,16,3,6,9
NM_001136026,850,625,349,217,162
NM_021197,4,8,2,1,2
NM_001136022,121,92,57,44,30
NM_001256410,208,146,91,54,48
NM_001024593,7,6,1,2,2
NM_001024594,35,23,18,19,13
NM_032548,15,9,2,5,5
NM_007275,40,64,37,17,9
NM_033631,119,92,61,51,65
NM_001346228,130,91,63,35,49
NM_033141,55,34,36,35,20
NM_001130007,319,248,165,165,131
NM_014209,17,16,12,9,7
NM_001322966,605,464,259,161,153
NM_001349247,23,25,32,30,40
NM_001329765,57,30,29,16,18
NM_001025237,163,151,78,45,38
NM_080678,68,43,24,19,8
NM_001191003,332,241,138,91,108
NM_006598,278,259,164,132,75
NM_152271,45,37,28,33,19
NM_080670,7,19,17,8,13
NM_080677,485,411,294,203,186
NM_001319207,69,32,26,21,22
NM_015319,230,152,94,87,86
NM_001330159,23,23,14,11,10
NM_015315,308,266,195,202,192
NM_015317,447,284,207,198,210
NM_015316,19,20,14,16,12
NM_001348239,27,39,14,12,6
NM_018273,45,35,24,17,12
NM_015312,70,55,64,70,80
NM_012338,20,13,17,10,8
NM_012339,80,79,55,34,23
NM_001277120,17,15,10,7,5
NM_012337,13,7,8,5,1
NM_012334,143,182,205,149,163
NM_152277,139,121,58,53,53
NM_012333,106,84,41,23,19
NM_012330,131,109,95,83,83
NM_017752,39,21,8,13,11
NM_014402,1037,877,538,311,338
NM_002690,47,39,20,21,17
NM_014400,12,8,4,4,1
NM_014950,58,31,22,19,26
NM_001195124,8,8,1,2,2
NM_014405,1,5,4,1,2
NM_005066,2098,1816,1152,1151,981
NM_005067,42,45,23,18,15
NM_001321118,99,90,46,39,26
NM_005063,796,594,410,273,239
NM_001242854,259,297,196,114,101
NM_018356,102,93,61,43,36
NM_001350593,16,11,5,5,4
NM_004220,16,15,9,20,10
NM_005069,22,24,26,11,19
NM_018091,259,205,143,100,98
NM_018090,225,206,123,100,67
NM_018093,343,285,185,121,124
NM_018092,43,43,47,17,27
NM_018094,98,68,51,39,29
NM_001307944,49,21,20,18,9
NM_004381,206,170,79,69,69
NM_001813,263,192,125,128,131
NM_001812,63,47,23,15,18
NM_001206938,159,134,111,67,47
NM_001244963,400,312,335,285,281
NM_004227,85,74,32,36,38
NM_007274,475,339,238,162,137
NM_022496,64,39,36,17,22
NM_022497,144,120,52,47,29
NM_022491,58,46,17,16,16
NM_022492,184,124,91,74,45
NM_001301224,1,3,4,2,5
NM_018899,24,21,29,18,7
NM_018898,49,24,30,18,19
NM_018890,164,168,95,71,54
NM_004226,40,48,45,32,29
NM_001300940,16,11,18,8,8
NM_198077,209,159,110,83,62
NM_018897,3,1,2,1,1
NM_018896,15,32,34,20,17
NM_020928,183,211,121,92,81
NM_001142310,20,10,10,11,8
NM_001301228,100,43,37,30,12
NM_020922,50,30,34,27,15
NM_020923,32,17,17,6,9
NM_001142522,472,180,144,129,141
NM_001267708,60,38,14,12,11
NM_001105,141,127,88,43,50
NM_024104,83,98,54,35,26
NM_020343,31,31,17,21,7
NM_025207,156,114,75,85,67
NM_001101,23208,20199,12997,9098,7839
NM_025201,140,94,77,60,39
NM_025203,105,61,60,45,37
NM_004225,26,61,77,50,28
NM_001329114,91,57,33,24,16
NM_016141,385,342,205,114,104
NM_016140,528,455,265,199,161
NM_016143,346,256,136,104,109
NM_016142,249,193,106,74,67
NM_016145,696,594,455,250,150
NM_024100,917,707,397,262,245
NM_001321628,25,8,18,9,11
NM_000602,237,291,259,126,105
NM_001256185,249,211,101,69,46
NM_017814,166,170,114,79,60
NM_020175,410,375,304,207,200
NM_017816,111,95,75,43,61
NM_017817,121,112,61,38,32
NM_017811,259,245,150,100,86
NM_017813,192,175,143,100,80
NM_017818,207,182,130,89,58
NM_001198862,75,41,22,23,18
NM_001329224,2043,1387,829,600,580
NM_024108,72,53,36,23,15
NM_020170,544,476,333,261,225
NM_015948,5,5,7,4,2
NM_016496,6,12,7,2,4
NM_016494,654,552,302,205,184
NM_013332,31,31,16,9,13
NM_016360,256,220,159,127,101
NM_015941,168,159,83,61,43
NM_016368,1184,1076,795,462,333
NM_016498,69,48,40,25,19
NM_001012515,132,81,64,54,48
NM_001284304,87,63,41,27,22
NM_004064,165,88,50,49,46
NM_138426,63,55,23,17,24
NM_138421,147,112,64,52,43
NM_138420,650,540,349,284,222
NM_014203,1250,1007,597,600,420
NM_001351010,90,62,47,54,25
NM_198841,21,10,3,8,6
NM_001199917,275,175,72,68,70
NM_001271840,91,82,77,43,42
NM_007332,12,7,5,6,2
NM_001303447,69,70,39,29,19
NM_006729,125,112,78,54,72
NM_173491,44,46,14,14,15
NM_152341,78,94,72,50,25
NM_173495,13,5,9,2,2
NM_001308274,2,1,1,2,3
NM_173496,21,26,21,16,13
NM_199420,71,27,47,55,72
NM_199421,58,23,34,11,13
NM_001349877,5,1,15,4,4
NM_181342,79,34,20,15,11
NM_001145547,160,170,96,72,74
NM_024848,41,27,19,7,10
NM_001323906,8,5,5,4,2
NM_001080508,200,183,169,128,98
NM_024333,214,218,138,85,97
NM_024332,107,87,31,29,30
NM_024843,288,254,135,94,72
NM_024330,7,5,3,3,3
NM_024336,127,124,76,37,42
NM_001080501,82,67,49,40,15
NM_001122957,143,177,145,91,62
NM_178862,414,362,246,177,152
NM_022760,32,32,24,10,7
NM_001078172,69,81,54,30,21
NM_001078173,57,70,30,12,20
NM_001078177,739,669,470,364,298
NM_001300868,56,35,23,17,8
NM_004060,130,98,52,40,30
NM_001085481,24,17,7,5,4
NM_032042,39,26,14,11,9
NM_001300862,79,43,29,21,10
NM_001085487,78,51,45,54,66
NM_001127358,134,102,100,64,66
NM_138572,137,154,91,78,56
NM_052857,114,65,31,26,16
NM_020165,89,86,68,38,40
NM_001012761,167,207,182,149,145
NM_006579,112,80,57,38,38
NM_003509,941,1150,711,653,402
NM_003508,1,4,5,1,1
NM_006571,276,216,119,68,76
NM_003502,43,87,66,44,40
NM_003507,228,238,147,104,84
NM_015173,74,72,63,43,35
NM_003505,534,617,508,351,281
NM_024963,299,268,237,208,127
NM_001139442,64,80,44,28,18
NM_001007237,104,108,101,66,46
NM_001127266,30,50,26,15,17
NM_078487,16,15,9,7,5
NM_002908,82,46,24,31,16
NM_001244949,101,77,64,58,52
NM_002906,238,192,142,103,111
NM_002901,262,212,107,93,50
NM_005273,3917,3652,2454,1629,1276
NM_001006941,86,81,54,37,35
NM_005902,204,207,110,74,61
NM_152429,58,62,32,23,11
NM_005907,24,32,16,15,10
NM_005274,477,416,283,173,115
NM_005909,1433,1270,779,628,495
NM_005908,57,38,28,27,16
NM_152421,46,59,56,38,21
NM_152420,28,26,14,13,12
NM_032156,20,20,11,8,19
NM_005029,145,123,71,26,26
NM_032482,193,275,260,237,250
NM_001286270,155,103,54,57,44
NM_001286272,732,645,373,264,210
NM_001007090,4,4,3,4,9
NM_032488,15,11,3,5,3
NM_014547,110,85,55,39,29
NM_005470,205,166,93,62,77
NM_014918,57,92,78,57,59
NM_001346765,185,163,171,141,119
NM_031288,142,122,89,59,56
NM_031284,168,182,126,102,75
NM_031287,411,357,185,105,80
NM_031280,288,211,116,136,124
NM_031283,353,508,270,232,202
NM_020390,19,15,9,5,3
NM_032737,1853,1680,995,882,761
NM_032730,35,20,19,11,9
NM_032731,447,377,217,154,103
NM_015291,82,47,56,39,32
NM_001353189,74,71,41,31,17
NM_001127671,113,126,76,71,50
NM_138961,9,17,3,6,3
NM_001104546,182,165,134,82,51
NM_001114118,218,174,119,103,105
NM_183376,44,25,28,15,21
NM_024811,394,356,249,183,166
NM_002676,149,94,56,47,43
NM_001354006,90,61,41,24,17
NM_006015,763,736,559,370,378
NM_013450,177,112,100,117,142
NM_013451,389,298,226,179,166
NM_015439,53,35,24,19,13
NM_018469,207,149,121,94,84
NM_015431,16,8,5,4,7
NM_015434,221,168,133,78,94
NM_006620,171,125,97,75,79
NM_001006617,105,99,57,37,45
NM_019056,621,427,226,141,98
NM_015124,25,20,8,15,11
NM_015089,121,86,78,75,83
NM_015123,5,6,11,6,8
NM_001289978,134,109,82,76,49
NM_033281,96,74,38,13,18
NM_033280,92,72,47,26,30
NM_001289972,39,31,17,7,15
NM_001289973,76,57,46,31,38
NM_001042533,37,18,18,14,11
NM_003262,221,194,96,90,64
NM_001031690,2,2,2,2,2
NM_006623,1986,1532,812,502,452
NM_181836,15,8,10,12,2
NM_181837,139,99,62,38,46
NM_052909,10,12,13,8,2
NM_001185092,117,77,59,37,50
NM_052905,158,160,93,74,115
NM_203394,159,99,68,51,62
NM_018462,484,305,94,79,82
NM_181838,95,93,63,36,38
NM_052902,160,145,117,84,84
NM_170607,158,133,83,78,55
NM_170606,142,134,183,162,194
NM_170600,10,8,5,1,5
NM_006622,668,761,777,508,581
NM_172312,1,2,1,2,2
NM_001354587,4,11,9,9,13
NM_020524,1494,1425,650,535,365
NM_033467,4,1,2,2,2
NM_003536,7787,8570,6342,4366,2667
NM_020762,31,30,32,34,30
NM_001378,243,163,75,89,66
NM_177924,284,183,112,66,61
NM_001329991,20,10,5,5,7
NM_001329990,33,46,31,29,25
NM_001316958,81,34,19,13,7
NM_001373,36,34,22,9,24
NM_001370,8,7,7,9,3
NM_182898,48,80,29,16,27
NM_003537,12192,13445,12273,9644,5971
NM_022064,86,65,53,36,48
NM_022061,412,311,193,144,114
NM_022060,114,96,44,47,31
NM_022063,102,71,57,34,40
NM_022062,150,111,89,47,55
NM_001350004,2,5,1,4,2
NM_001320748,47,59,66,50,57
NM_012479,2772,2308,1364,882,740
NM_004964,708,523,333,281,257
NM_012473,329,267,134,87,83
NM_001318508,87,60,34,33,25
NM_012477,14,18,13,10,9
NM_012476,54,45,25,21,15
NM_001146175,111,131,91,74,53
NM_001270837,673,667,278,234,178
NM_001146171,51,40,24,17,20
NM_001013439,251,163,85,67,104
NM_001304473,4,5,7,2,4
NM_003292,1403,961,567,493,621
NM_012268,2664,2218,1552,1173,806
NM_001330541,1616,1378,799,690,586
NM_018641,76,79,79,39,42
NM_001850,131,102,67,72,46
NM_001286470,74,75,51,40,22
NM_153451,42,42,27,14,20
NM_153450,129,111,54,30,36
NM_001014443,50,47,39,31,26
NM_015237,4,4,2,7,2
NM_001330331,56,40,33,30,32
NM_001330330,356,312,170,133,133
NM_052859,77,39,50,45,41
NM_015086,27,11,10,11,6
NM_001173488,68,44,27,18,16
NM_001199054,199,134,108,67,60
NM_001321291,188,253,252,206,181
NM_001195259,75,74,35,23,19
NM_001321295,21,15,11,5,11
NM_014323,206,165,148,100,76
NM_001243974,56,44,46,24,27
NM_000355,31,15,26,17,9
NM_006812,553,423,307,236,209
NM_006813,233,106,39,29,26
NM_006810,125,77,54,39,29
NM_000358,2,2,3,2,3
NM_006816,336,280,153,138,95
NM_014321,350,359,175,104,100
NM_001168368,55,63,51,35,23
NM_006742,34,15,25,14,15
NM_006743,2383,1918,983,517,529
NM_006216,733,656,470,255,274
NM_001172688,114,87,65,59,49
NM_003331,171,172,178,147,132
NM_006745,151,108,77,63,51
NM_003998,87,76,60,36,42
NM_003999,461,330,210,119,74
NM_001351356,544,397,264,187,142
NM_006218,23,30,19,12,15
NM_001351601,30,14,28,16,15
NM_020131,116,138,64,55,53
NM_004522,155,168,125,80,99
NM_020135,181,207,127,87,80
NM_020137,194,144,115,127,112
NM_020139,167,126,105,54,55
NM_004529,17,7,4,7,5
NM_020685,17,15,6,13,10
NM_001324069,51,35,15,13,6
NM_020682,35,23,14,6,4
NM_020680,274,282,208,151,111
NM_001039141,222,200,171,127,100
NM_005614,23,13,12,4,7
NM_001243186,142,119,121,55,46
NM_032902,25,41,57,38,26
NM_032900,86,54,48,27,27
NM_198450,81,81,32,19,23
NM_018066,164,145,126,88,68
NM_001300883,55,43,32,30,33
NM_024658,510,423,313,199,180
NM_152735,66,47,41,35,25
NM_002479,191,210,91,40,40
NM_001330333,424,306,113,76,50
NM_001167575,22,19,17,7,9
NM_145648,62,66,39,48,20
NM_152736,46,28,21,13,13
NM_001324243,47,27,20,19,16
NM_001324240,117,110,55,34,32
NM_012265,20,16,9,17,6
NM_001278277,29,14,13,7,9
NM_001322795,141,106,57,59,56
NM_001113324,23,32,30,10,15
NM_001258038,218,113,131,95,77
NM_001453,93,92,50,34,24
NM_002470,22,29,15,6,13
NM_002024,89,61,49,46,52
NM_014419,4,7,2,3,3
NM_206866,251,211,119,79,78
NM_001193452,244,206,160,79,68
NM_015102,30,23,22,16,11
NM_001166010,85,59,45,32,30
NM_001193362,93,84,39,37,34
NM_005053,412,445,228,194,203
NM_001113378,475,354,220,217,168
NM_205548,15,6,7,5,1
NM_001314052,70,72,65,39,38
NM_015012,97,91,49,51,43
NM_004134,1290,965,657,433,436
NM_181900,5,6,5,2,1
NM_001287439,125,110,75,77,81
NM_002065,424,344,165,124,121
NM_002064,146,106,48,34,25
NM_002061,201,244,166,84,60
NM_001303124,20,16,13,4,12
NM_001003722,294,249,148,105,115
NM_001303126,19,8,6,7,7
NM_001287432,108,53,33,23,28
NM_001039111,13,13,17,18,14
NM_002451,82,58,31,32,24
NM_002069,452,394,316,184,184
NM_001243597,283,217,189,115,150
NM_001354607,4,4,6,4,4
NM_001199237,327,138,71,63,49
NM_003190,372,358,192,170,119
NM_003192,394,211,113,88,83
NM_003196,74,69,28,30,22
NM_007114,76,55,33,25,30
NM_001166159,763,573,346,251,222
NM_002240,32,16,20,19,13
NM_001318042,84,67,69,66,68
NM_000321,171,111,75,48,58
NM_001271186,80,64,44,27,21
NM_001127217,5,2,5,4,6
NM_001136005,815,502,258,179,187
NM_001323044,27,26,16,11,19
NM_007111,102,102,103,97,85
NM_001297576,338,348,170,102,108
NM_007033,183,142,96,65,36
NM_001287337,7,5,2,2,4
NM_001297573,126,115,80,77,86
NM_001127211,132,91,45,35,36
NM_012263,27,17,15,11,10
NM_001349263,20,5,12,18,12
NM_025245,46,30,10,17,9
NM_025246,31,17,21,12,6
NM_001144944,486,393,248,165,151
NM_004411,12,6,4,5,4
NM_001300755,16,16,20,11,18
NM_001330760,35,28,22,27,9
NM_001288968,98,74,46,39,36
NM_005592,141,141,94,82,58
NM_001288962,433,260,166,160,141
NM_001320240,51,27,18,15,19
NM_015332,323,243,156,117,118
NM_001145427,55,37,40,26,19
NM_015330,163,120,123,111,123
NM_018257,153,122,78,47,56
NM_015336,72,67,73,43,45
NM_015335,82,84,105,64,102
NM_006486,679,671,467,304,196
NM_018259,165,129,86,63,50
NM_015338,609,579,371,322,290
NM_001197123,239,227,161,90,67
NM_019120,4,1,2,1,4
NM_019121,61,78,86,101,63
NM_012310,181,138,113,113,119
NM_012311,75,84,63,45,42
NM_004327,61,66,74,80,55
NM_001270482,861,722,447,295,271
NM_004553,653,537,294,147,127
NM_012318,302,299,225,167,147
NM_001110556,5166,4621,3717,2726,2185
NM_014421,70,35,35,29,18
NM_005738,24,21,12,21,7
NM_001190316,231,133,66,44,56
NM_005049,280,204,171,122,89
NM_014427,117,89,58,45,47
NM_005732,71,53,51,54,53
NM_005730,193,154,86,52,39
NM_001129891,14,11,7,12,5
NM_001256293,1,2,1,2,1
NM_005737,222,183,118,86,97
NM_005734,99,98,84,48,58
NM_005735,142,131,82,39,50
NM_176869,149,126,70,57,43
NM_004324,382,309,144,96,76
NM_001291304,39,39,11,13,13
NM_198722,3,1,7,6,5
NM_021643,261,218,172,138,87
NM_198723,75,80,55,55,46
NM_001204527,594,572,358,240,152
NM_001352071,202,159,133,128,113
NM_001747,1233,1030,616,443,390
NM_001294,810,690,414,395,336
NM_001293,507,374,195,129,120
NM_001322248,42,36,19,15,6
NM_001749,2351,2072,958,551,520
NM_182688,178,137,82,47,37
NM_022473,165,150,115,97,87
NM_033515,226,143,109,109,100
NM_022474,149,108,56,52,46
NM_022479,5,1,2,2,1
NM_182687,357,334,283,193,127
NM_022900,143,89,77,36,53
NM_020321,1,2,2,3,2
NM_004675,148,121,89,67,33
NM_012192,192,178,124,79,68
NM_032023,50,41,23,15,15
NM_020904,56,37,38,41,26
NM_020909,129,88,55,36,41
NM_005001,320,232,131,87,46
NM_020784,30,28,19,14,14
NM_001317889,90,50,36,26,22
NM_001146699,197,163,110,103,89
NM_001321350,2,3,2,4,2
NM_001321357,544,463,252,247,222
NM_001321356,22,18,14,10,5
NM_016167,727,790,521,332,236
NM_001178099,21,14,2,9,8
NM_001319959,62,41,36,36,24
NM_031308,23,21,15,14,3
NM_181491,158,150,139,72,53
NM_016169,128,88,53,57,42
NM_001008661,85,66,51,34,33
NM_001350866,36,23,25,22,20
NM_001284498,37,37,40,26,29
NM_020725,35,31,19,18,7
NM_178439,30,25,14,12,23
NM_024692,27,21,16,19,16
NM_001278304,133,107,53,46,36
NM_007045,118,93,48,30,32
NM_001267723,20,9,12,9,6
NM_032151,51,34,12,17,12
NM_003394,12,11,13,8,8
NM_172037,128,122,95,61,37
NM_144709,22,13,15,6,4
NM_016343,1121,899,474,423,466
NM_016341,121,72,61,62,65
NM_133180,46,36,26,12,11
NM_001288773,6,2,1,3,2
NM_001282382,259,212,133,81,80
NM_031301,28,42,34,20,12
NM_001165258,364,314,224,139,92
NM_001204087,72,53,43,32,24
NM_017851,43,32,22,25,14
NM_001304364,27,6,11,4,6
NM_001256799,4080,2913,1260,942,825
NM_015920,95,55,57,32,31
NM_001289174,217,174,132,109,93
NM_138408,181,135,77,51,42
NM_015975,138,133,89,43,28
NM_138402,55,29,23,17,17
NM_138401,266,263,116,77,56
NM_024490,25,33,34,29,28
NM_001129,520,454,451,375,299
NM_001351034,46,39,21,15,7
NM_001123,217,166,104,59,59
NM_001122,286,261,121,64,74
NM_001120,122,121,67,44,29
NM_001127,633,579,429,317,286
NM_001126,274,171,138,100,76
NM_001124,151,224,219,185,162
NM_001303465,33,21,23,14,7
NM_000858,104,119,86,47,35
NM_007357,164,131,108,75,71
NM_007353,110,136,105,93,58
NM_007350,989,590,312,281,238
NM_198868,163,198,242,218,135
NM_001130528,543,436,269,207,200
NM_001136049,12,7,6,7,2
NM_001320559,222,156,173,91,65
NM_001350744,115,83,42,52,54
NM_000194,119,102,53,37,39
NM_001130524,571,558,404,288,240
NM_001320557,31,28,13,10,9
NM_017696,44,32,28,14,16
NM_017694,1,4,3,4,2
NM_020210,28,15,15,20,9
NM_001351291,3,1,1,2,1
NM_001349853,51,57,50,35,36
NM_153235,90,74,34,25,26
NM_025082,158,144,91,61,64
NM_025081,170,121,101,91,58
NM_024683,44,33,36,19,14
NM_024682,119,107,63,52,38
NM_024680,263,188,117,82,103
NM_198542,22,20,11,9,5
NM_024867,15,12,7,5,5
NM_024864,20,23,16,11,9
NM_001199058,15,15,10,6,5
NM_003299,4179,2985,1628,1235,1329
NM_003290,1597,1503,686,517,400
NM_003297,58,50,38,34,31
NM_017434,11,8,15,12,6
NM_001286645,675,549,295,229,194
NM_004958,609,424,316,256,272
NM_001042465,2938,2439,1397,932,790
NM_001286646,44,34,40,29,18
NM_001042463,11,13,6,7,10
NM_001286643,71,52,38,42,32
NM_001142641,126,174,155,120,85
NM_001300842,24,15,12,12,8
NM_004952,23,20,6,11,9
NM_001300846,6,10,13,7,3
NM_004956,493,318,166,148,155
NM_013393,204,151,115,78,60
NM_001039380,7,5,3,7,5
NM_194071,302,265,144,101,77
NM_175748,541,412,252,204,173
NM_022662,39,47,28,28,25
NM_175744,899,726,392,241,178
NM_016453,183,160,150,125,68
NM_006003,197,142,101,40,44
NM_007018,174,129,86,111,130
NM_006005,213,184,181,146,92
NM_006559,2091,1698,888,644,552
NM_006558,9,11,3,4,2
NM_003076,530,485,299,220,242
NM_006555,558,509,341,255,205
NM_003074,661,468,282,283,263
NM_003071,135,114,83,67,49
NM_003070,17,12,7,4,6
NM_001127244,322,395,381,234,224
NM_006426,334,277,210,167,113
NM_005003,378,328,182,128,105
NM_001297549,1132,971,928,654,502
NM_001001665,1,5,2,1,3
NM_001204818,5,2,2,2,3
NM_001005386,850,492,327,189,173
NM_016024,73,47,21,19,19
NM_001348721,8,3,2,3,3
NM_005926,289,180,118,106,85
NM_152400,51,27,13,13,16
NM_005923,80,91,52,42,48
NM_032138,8,5,3,5,7
NM_005920,293,347,181,137,137
NM_032134,5,2,6,4,8
NM_032132,14,18,7,7,6
NM_005929,116,106,83,53,34
NM_032131,10,13,4,5,1
NM_001286259,17,10,6,9,10
NM_001278549,37,34,27,17,11
NM_203446,38,26,31,17,23
NM_001278542,41,26,15,12,9
NM_032116,39,17,19,15,15
NM_015059,198,182,112,121,107
NM_001039569,17,11,7,3,7
NM_006425,148,117,90,87,109
NM_001145855,84,76,63,48,45
NM_148887,338,292,196,152,109
NM_001040619,70,28,9,15,8
NM_001077394,174,105,64,55,49
NM_001040613,118,101,42,35,27
NM_001145860,125,72,102,51,47
NM_079420,172,78,49,13,35
NM_002653,74,95,87,61,41
NM_002655,51,19,18,15,10
NM_002657,89,76,68,48,45
NM_002659,617,430,254,154,136
