AccNum,GeneName,txReads0,txRPKM0,cdReads0,cdRPKM0,txReads1,txRPKM1,cdReads1,cdRPKM1,txReads2,txRPKM2,cdReads2,cdRPKM2
NM_014597,DNTTIP2,40.0,13.1768060282,39.0,15.3987601755,53.0,17.363159154,51.0,20.0259920414,65.0,17.7498675923,60.0,19.6383048821
NM_147197,WFDC11,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_147196,TMIE,0.0,-,0.0,-,1.0,0.479175521551,0.0,-,0.0,-,0.0,-
NM_001040433,SPINK9,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001408,CELSR2,22.0,1.87163152797,21.0,2.14663869751,32.0,2.70738715934,30.0,3.04974571001,29.0,2.04515990074,28.0,2.37262602759
NM_005317,GZMM,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.789914813801,1.0,0.960348630216
NM_001276320,YOD1,10.0,1.42534040728,3.0,2.93993983678,17.0,2.40974025994,7.0,6.82209783524,18.0,2.12678065747,11.0,8.93596528706
NM_001302678,ADORA3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005310,GRB7,0.0,-,0.0,-,1.0,0.394228844211,1.0,0.557689584494,0.0,-,0.0,-
NM_001031701,NT5DC3,17.0,2.1130562869,3.0,1.63329990932,16.0,1.97781124615,8.0,4.33149068904,18.0,1.8546683,5.0,2.25655689067
NM_001040431,COA3,41.0,45.4999352214,23.0,64.2482179283,39.0,43.0421784389,24.0,66.6725716341,33.0,30.3579513774,19.0,43.9965325731
NM_004468,FHL3,12.0,6.49377175776,7.0,7.44575510263,11.0,5.91985642828,5.0,5.2891200807,17.0,7.62599111429,11.0,9.6991794041
NM_080723,NRSN1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_080720,H2AFB3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_080721,OCSTAMP,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001351985,C11orf54,38.0,5.62554114384,21.0,19.8632011124,28.0,4.12231766171,12.0,11.2879195646,36.0,4.41788909234,17.0,13.3293958612
NM_001145374,ALKBH2,12.0,8.98928972649,10.0,11.4081634888,26.0,19.3695796038,19.0,21.556192451,19.0,11.7985688855,14.0,13.2396154669
NM_018453,EAPP,33.0,21.9514053837,25.0,26.1270877103,35.0,23.1536332316,28.0,29.1012565,27.0,14.8882534675,23.0,19.9255551458
NM_018100,EFHC1,16.0,2.57020895799,13.0,6.06181042788,25.0,3.99384470443,24.0,11.1294308344,21.0,2.79640032883,18.0,6.95765840674
NM_001014440,ODF3B,1.0,0.924414072389,1.0,1.17674757246,0.0,-,0.0,-,1.0,0.766298803904,1.0,0.975472230692
NM_001145373,OTUD1,12.0,3.45653061439,9.0,5.58100612168,3.0,0.859375822942,2.0,1.23339646695,6.0,1.43265629255,3.0,1.54213659707
NM_018456,EAF2,9.0,7.85796967084,7.0,8.01631104919,3.0,2.60490451492,3.0,3.41664998316,8.0,5.79014480847,7.0,6.64517098149
NM_001271733,MST1L,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_018109,MTPAP,41.0,6.54162769731,25.0,12.8170618956,47.0,7.45765931379,30.0,15.2958086725,60.0,7.93569223972,47.0,19.9745926072
NM_005313,PDIA3,99.0,29.0672833567,71.0,41.9396555767,115.0,33.5791582334,90.0,52.870295194,131.0,31.8839518704,87.0,42.6007615688
NM_002072,GNAQ,32.0,4.52369743133,6.0,4.98156472343,28.0,3.93644617326,10.0,8.25690412598,46.0,5.39054905095,25.0,17.2062462914
NM_002073,GNAZ,35.0,9.39636459808,24.0,20.1501494431,29.0,7.74270171335,12.0,10.0196139956,45.0,10.0146535301,19.0,13.223676925
NM_182828,GDF7,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.0762760225538,0.0,-
NM_031948,PRSS27,0.0,-,0.0,-,4.0,2.43313955145,0.0,-,0.0,-,0.0,-
NM_014370,SRPK3,6.0,2.68735759306,5.0,2.63110812857,9.0,4.00884655867,7.0,3.66327436575,8.0,2.97026909006,4.0,1.74485877884
NM_130775,XAGE5,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_014372,RNF11,99.0,28.8781663538,22.0,42.4236479673,68.0,19.7263187707,13.0,24.9305234255,90.0,21.7624871766,24.0,38.3643788277
NM_005649,ZNF354A,3.0,1.0528551666,2.0,0.986448460085,4.0,1.39607928862,3.0,1.471527468,6.0,1.74554169813,3.0,1.22658389404
NM_005318,H1F0,100.0,38.4841909964,39.0,59.7787766811,86.0,32.9142169623,39.0,59.4497097071,145.0,46.2574793,45.0,57.1776799836
NM_005319,HIST1H1C,938.0,1149.02648621,807.0,1127.13721453,853.0,1039.15168812,767.0,1065.37213424,546.0,554.436028038,506.0,585.848565315
NM_001014448,CPZ,4.0,1.41209708696,4.0,2.31700684811,4.0,1.40432385135,2.0,1.15212615711,4.0,1.17056667683,2.0,0.960348630216
NM_014377,DNAJC2,22.0,8.91817192802,18.0,8.64966222074,18.0,7.25651972012,12.0,5.73469868557,27.0,9.07295012398,21.0,8.36522327735
NM_001014446,OCIAD2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005643,TAF11,49.0,28.1289378109,25.0,35.2469202129,54.0,30.8285946624,21.0,29.4444316945,41.0,19.510693618,18.0,21.0370709374
NM_001318800,SEMA3F,3.0,0.75925626606,2.0,0.791771876571,2.0,0.503384502177,1.0,0.393706686802,2.0,0.419593474336,1.0,0.328172114696
NM_005646,TARBP1,20.0,3.49583489363,20.0,3.68549794582,27.0,4.69339813477,27.0,4.9480337919,37.0,5.36110410763,35.0,5.34645384146
NM_001100878,MROH6,5.0,1.3795102311,5.0,2.0756519681,11.0,3.01821603128,8.0,3.30276165039,17.0,3.88808223889,13.0,4.47362403576
NM_001204397,PITX2,3.0,0.773445931757,2.0,1.87983574469,4.0,1.02558441128,3.0,2.80423158996,1.0,0.213717607759,1.0,0.779150775458
NM_005645,TAF13,19.0,29.5267787766,12.0,28.6938128069,23.0,35.5461869132,19.0,45.1817793774,23.0,29.6293350348,14.0,27.7502340187
NM_023039,ANKRA2,12.0,4.89544122048,7.0,6.66323943898,6.0,2.43424653032,4.0,3.78660571383,7.0,2.36722878913,4.0,3.15630505217
NM_001282714,FAM107A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000329,RPE65,1.0,0.343819651157,0.0,-,1.0,0.341927011352,1.0,0.556645221976,1.0,0.285011441636,1.0,0.463988664037
NM_001287262,BTNL10,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001355237,ZNF738,9.0,1.29184166031,7.0,5.56451378681,11.0,1.57022604477,7.0,5.53388255252,14.0,1.66581363167,6.0,3.95377574355
NM_002289,LALBA,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001319065,CGB2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001114938,CCDC17,0.0,-,0.0,-,2.0,0.792662796094,2.0,0.954248951959,4.0,1.32143971518,4.0,1.5908182767
NM_023034,NSD3,49.0,8.09160236844,41.0,8.52200919307,35.0,5.7479001098,26.0,5.37445219883,66.0,9.03470523498,47.0,8.09818323366
NM_023037,FRY,7.0,0.585683638287,7.0,0.694179556682,7.0,0.582459598698,6.0,0.591735663972,17.0,1.17908624395,14.0,1.15088893575
NM_130770,HTR3C,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000200,HTN3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_031942,CDCA7,116.0,37.0160396531,63.0,41.7523606531,76.0,24.118387568,48.0,31.6362091568,112.0,29.6265843616,48.0,26.3701938727
NM_001177479,HDX,8.0,1.13235251803,8.0,3.46042122611,8.0,1.12611920519,5.0,2.15085780416,7.0,0.821336839544,6.0,2.15140329895
NM_001278940,GTF2A1,59.0,8.2624109578,13.0,11.8826314504,34.0,4.73517912707,11.0,9.99918664798,91.0,10.5639849165,43.0,32.5813691242
NM_001355235,OR2AJ1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001171868,TMEM200B,39.0,13.6497206708,12.0,11.6452162366,25.0,8.70165540209,13.0,12.5462049706,23.0,6.67296109098,14.0,11.2622702998
NM_001281834,GCSAML,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015527,TBC1D10B,57.0,15.5446636443,43.0,15.8868195135,40.0,10.8484871728,34.0,12.4925224354,92.0,20.798207196,80.0,24.5013544223
NM_001202560,BUD23,75.0,52.1326540824,60.0,59.9787057001,96.0,66.3624666497,79.0,78.5372419207,96.0,55.3160811004,83.0,68.7789483861
NM_001407,CELSR3,44.0,3.29827726213,38.0,3.42830291863,65.0,4.84563341953,59.0,5.29359020935,91.0,5.65467274876,80.0,5.98297486497
NM_001017930,DCAF8L1,2.0,0.518762887022,2.0,0.994655186042,0.0,-,0.0,-,0.0,-,0.0,-
NM_001270601,ASCL5,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.523457633653,0.0,-
NM_001004351,SPDYE3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001193424,SUV39H2,36.0,10.3066856347,25.0,18.1808931512,10.0,2.8472083193,5.0,3.61616239094,22.0,5.22120577117,17.0,10.2483919516
NM_001004354,NRARP,8.0,2.73691461341,1.0,2.59907724701,11.0,3.74254181674,7.0,18.0933899108,17.0,4.82116263883,5.0,10.7726063737
NM_145314,UCMA,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003078,SMARCD3,81.0,42.4495696479,74.0,46.959973189,110.0,57.3302285311,100.0,63.1100952304,112.0,48.6561671865,100.0,52.6050842029
NM_001330418,TLK2,33.0,5.1497553876,22.0,10.9230322839,29.0,4.50063065134,21.0,10.369135414,38.0,4.91572814339,14.0,5.76209178129
NM_001286820,FRG2,14.0,6.01799765246,12.0,12.8097378602,22.0,9.40479587887,20.0,21.2320391811,18.0,6.41398711226,18.0,15.9280679954
NM_032019,HDAC10,7.0,2.31957559184,2.0,0.89222054748,10.0,3.29543845383,9.0,3.99289095047,37.0,10.1635122218,31.0,11.4639826037
NM_006557,DMRT2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001079526,IKZF2,1.0,0.0944670933646,0.0,-,3.0,0.281841228068,0.0,-,2.0,0.156618171047,1.0,0.494550791608
NM_001348424,ZNF148,39.0,3.53595392907,22.0,8.27127727664,24.0,2.16399347771,21.0,7.85184845188,50.0,3.75788594432,37.0,11.5314314768
NM_001466,FZD2,50.0,11.7397440458,38.0,20.0670805113,36.0,8.40608621153,33.0,17.3307457627,31.0,6.03367505457,27.0,11.8194144136
NM_032013,NDRG3,67.0,19.8669545518,25.0,19.8732635243,81.0,23.8860440787,43.0,33.9938499655,51.0,12.5359794409,27.0,17.791990846
NM_032012,TMEM245,141.0,15.8099428136,71.0,24.1153019566,143.0,15.9459331401,96.0,32.4271143857,190.0,17.6602312817,149.0,41.9519568668
NM_032015,RNF26,16.0,5.09659197281,6.0,4.1321735033,16.0,5.0685365292,8.0,5.4792359177,27.0,7.12943718446,16.0,9.13437591136
NM_032014,MRPS24,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_152852,MS4A6A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_152505,LCA5L,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001013579,AWAT1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_194279,ISCA2,21.0,17.3072744987,11.0,21.2118239836,11.0,9.01581075521,6.0,11.5063954272,17.0,11.6142162467,13.0,20.7807051983
NM_001162435,ANKRD66,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001354571,AHSG,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001036645,HHLA3,0.0,-,0.0,-,3.0,2.97579192082,3.0,7.75430996179,0.0,-,0.0,-
NM_001766,CD1D,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001303131,GAS2L3,11.0,1.61036704529,6.0,3.03445566909,15.0,2.1838668872,7.0,3.52071038874,13.0,1.57763721098,2.0,0.838476976635
NM_001355534,TEX13D,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_007124,UTRN,151.0,10.8920383865,135.0,11.750341951,171.0,12.26679313,152.0,13.1571867727,268.0,16.0250210814,243.0,17.5329344854
NM_033495,KLHL13,4.0,0.902775384059,4.0,1.8225236793,1.0,0.224451458748,1.0,0.453122787401,1.0,0.187090319604,1.0,0.377698089323
NM_017581,CHRNA9,13.0,5.12164387207,9.0,5.60426031386,1.0,0.39180388647,1.0,0.619267809449,4.0,1.3063441824,4.0,2.06474955496
NM_007127,VIL1,0.0,-,0.0,-,1.0,0.325692346825,1.0,0.358995831564,0.0,-,0.0,-
NM_001349798,FBXW7,30.0,5.4586951109,21.0,8.86549654169,39.0,7.05724029599,24.0,10.0762219842,108.0,16.2900695408,66.0,23.0971984115
NM_001286563,GRAMD1B,11.0,1.24429142833,5.0,2.00331021049,7.0,0.787463040147,3.0,1.19536949813,12.0,1.1252325063,8.0,2.65705036564
NM_170587,RGS20,3.0,1.27793109295,1.0,0.768364738832,6.0,2.54179281408,3.0,2.29240525863,4.0,1.41246525375,2.0,1.2738814735
NM_004845,PCYT1B,18.0,2.90868079004,8.0,6.46257045201,18.0,2.89266924147,7.0,5.62362118851,20.0,2.67907673378,10.0,6.69648504313
NM_016383,LUZP4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001321267,MBOAT2,39.0,4.50361678795,18.0,12.4539118086,23.0,2.6413586412,8.0,5.50460275065,48.0,4.59483223564,18.0,10.3237477748
NM_001464,ADAM2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_016053,WASHC3,8.0,7.06744157807,4.0,6.13115658268,13.0,11.4213728009,8.0,12.1948122476,4.0,2.92929986123,2.0,2.54123022149
NM_016052,RRP15,44.0,5.07708050567,21.0,22.1794047757,38.0,4.36061440394,13.0,13.6545269645,47.0,4.49563279758,21.0,18.3857557544
NM_007122,USF1,71.0,35.1931438173,43.0,41.3261639436,112.0,55.2103440066,71.0,67.8606011126,128.0,52.5946155294,80.0,63.7350344941
NM_005792,MPHOSPH6,22.0,17.9173445093,12.0,22.2778049743,15.0,12.1491232371,7.0,12.9238499363,25.0,16.8780617572,9.0,13.8504939091
NM_016059,PPIL1,84.0,43.3878217847,20.0,35.7956746594,73.0,37.4985208118,23.0,40.9384228522,84.0,35.966605151,26.0,38.5749617454
NM_152455,ZSCAN29,24.0,3.83812370344,19.0,6.65765977105,23.0,3.65795431584,19.0,6.62101104592,31.0,4.10961388147,26.0,7.5521906348
NM_001008530,LGMN,29.0,11.9557553362,18.0,12.3965205099,31.0,12.7099379374,20.0,13.6980897943,40.0,13.6700660191,24.0,13.701563867
NM_001008537,NEXMIF,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001008536,TCHHL1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004341,CAD,152.0,19.1587870162,148.0,19.872549301,228.0,28.5799841437,219.0,29.2441294381,289.0,30.196309207,278.0,30.943416511
NM_001008539,SLC7A2,101.0,11.9620719419,35.0,15.8744854616,59.0,6.94927923534,19.0,8.57014024609,84.0,8.24699861869,35.0,13.1592536128
NM_207406,BEND4,24.0,2.43167905144,5.0,2.79340077949,13.0,1.30990885795,2.0,1.11120952723,35.0,2.93964343419,18.0,8.33618511911
NM_001037558,HEPN1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173850,SERPINA12,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001031737,CCDC78,2.0,1.11319882088,1.0,0.680851670628,1.0,0.553535472133,1.0,0.677103755206,6.0,2.76837929157,6.0,3.38637740222
NM_173852,KRTCAP2,24.0,39.3425221302,24.0,44.0089153481,27.0,44.016695487,26.0,47.4138789075,22.0,29.8954597355,22.0,33.4413424853
NM_001282568,ZCCHC17,56.0,28.3215862449,24.0,29.6423686022,54.0,27.159765856,19.0,23.3376959594,65.0,27.2505017406,22.0,22.5245405996
NM_173854,SLC41A1,30.0,5.36185957873,11.0,6.39656170713,49.0,8.70949504379,23.0,13.3010050901,49.0,7.2597532688,14.0,6.7485977672
NM_173857,VN1R4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173856,VN1R2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001242894,ZKSCAN3,4.0,0.740753118725,1.0,0.554534106504,8.0,1.47335092211,5.0,2.75740768586,8.0,1.22810382451,6.0,2.7581070122
NM_004616,TSPAN8,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001242896,DEPDC5,10.0,1.61535155867,10.0,1.86342820078,18.0,2.89162702592,18.0,3.33570690376,24.0,3.21373376957,21.0,3.24387087189
NM_001318088,SMPD1,8.0,2.85567404528,3.0,2.75902046221,13.0,4.61492571373,2.0,1.82922183714,18.0,5.32626477554,5.0,3.81184533224
NM_001242891,CSDE1,877.0,182.330119926,553.0,195.607476359,593.0,122.60727286,401.0,141.061145518,704.0,121.328571113,487.0,142.797590523
NM_207401,C1orf229,0.0,-,0.0,-,1.0,0.394927212403,0.0,-,0.0,-,0.0,-
NM_024321,RBM42,93.0,48.6814906423,80.0,49.7120804001,135.0,70.2776778499,119.0,73.5396616959,183.0,79.4078813082,150.0,77.267135113
NM_001317177,CHCHD3,49.0,25.9217704193,14.0,17.9592891317,68.0,35.7750465494,30.0,38.272345305,59.0,25.8733218569,29.0,30.8383195334
NM_016239,MYO15A,6.0,0.453518494588,5.0,0.423242542347,6.0,0.451021990528,6.0,0.505095239652,32.0,2.00505056674,28.0,1.96475743548
NM_172107,KCNQ2,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.0802450436993,1.0,0.283814371816
NM_001004352,LOC100506422,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_016941,DLL3,5.0,1.88141344989,5.0,2.41432862202,4.0,1.49684539758,4.0,1.9208306852,8.0,2.49537503915,6.0,2.40164730141
NM_016231,NLK,20.0,5.06886178755,15.0,8.49130350584,17.0,4.28481514282,16.0,9.0075317738,18.0,3.78167809954,14.0,6.56965767489
NM_016230,CYB5R4,16.0,6.38491606741,13.0,7.44371740282,15.0,5.95290818162,9.0,5.12497497475,17.0,5.62361694543,12.0,5.69586084128
NM_016237,ANAPC5,180.0,61.4867417292,168.0,66.420862979,236.0,80.1721799478,227.0,89.2532017428,228.0,64.5617689415,208.0,68.1695091163
NM_016944,TAS2R4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015528,RNF167,33.0,14.5336416784,19.0,16.1794409821,39.0,17.081571797,32.0,27.0995827725,39.0,14.2382533162,16.0,11.29435654
NM_016946,F11R,4.0,0.741825563778,4.0,3.98525177874,1.0,0.184435500642,0.0,-,1.0,0.153735230566,1.0,0.825899821986
NM_001308341,CNN1,2.0,0.939917872345,2.0,2.41043454359,1.0,0.467371931659,1.0,1.198582857,6.0,2.33745232637,3.0,2.99721709592
NM_001350561,TJAP1,18.0,5.63753744461,16.0,8.57043393278,30.0,9.34417372273,17.0,9.05595936398,45.0,11.6831794588,28.0,12.432900546
NM_001004356,FGFRL1,102.0,28.4483758389,32.0,18.9398104336,165.0,45.7661062286,66.0,38.8483251551,122.0,28.2064698146,67.0,32.8724483602
NM_001290261,ZNF337,14.0,2.72016101908,10.0,3.97465270486,13.0,2.51195956509,11.0,4.34805057698,11.0,1.77170276006,11.0,3.62429443159
NM_001040874,HIST2H2AA4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001284217,FCRL6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001290264,SLC35E2B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001290268,RIPOR3,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.169744197257,1.0,0.260536221447
NM_015529,MOXD1,10.0,2.94186893116,5.0,2.43398927855,8.0,2.34053975225,7.0,3.38882710057,9.0,2.19481251906,6.0,2.42120468986
NM_001201407,ZNF778,16.0,3.9764153003,12.0,4.73182928874,17.0,4.20168402863,14.0,5.49007873284,30.0,6.18051418892,14.0,4.57622592657
NM_001351100,USP19,80.0,14.7389628143,73.0,15.3548581904,110.0,20.1545142833,104.0,21.7549958112,119.0,18.174208123,102.0,17.7850348718
NM_001019,RPS15A,128.0,211.372470033,118.0,269.232658335,96.0,157.656688726,87.0,197.409341394,73.0,99.9293154778,60.0,113.482418288
NM_032962,CCL14,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001134462,NOTO,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001545,MRPL58,43.0,42.8414566215,28.0,40.430090509,65.0,64.4038521827,41.0,58.8753163766,71.0,58.638887361,51.0,61.0447694511
NM_001012,RPS8,568.0,722.432875636,567.0,810.874793737,485.0,613.470408679,484.0,688.365059766,419.0,441.768543079,418.0,495.539893191
NM_001547,IFIT2,26.0,6.67059310605,10.0,6.31910958574,19.0,4.8478304053,13.0,8.16962184135,58.0,12.3353278133,32.0,16.7624488183
NM_004066,CETN1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004061,CDH12,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001016,RPS12,197.0,351.185457441,132.0,296.646560974,206.0,365.20795824,129.0,288.308742564,213.0,314.76142321,120.0,223.551831515
NM_001015,RPS11,1200.0,1665.66250814,1135.0,2133.61357022,1097.0,1514.31110407,1040.0,1944.2672357,1045.0,1202.41297613,983.0,1531.81042455
NM_145169,SFT2D1,29.0,23.7694404537,14.0,26.153214798,25.0,20.3780997625,10.0,18.5780342835,57.0,38.7282092028,31.0,48.0054271529
NM_198956,SP8,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000769,CYP2C19,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001306215,ZNF827,24.0,2.76327164936,12.0,3.31490443703,34.0,3.89308576664,18.0,4.94498509578,47.0,4.48581952619,31.0,7.09876926476
NM_001282907,CCT8,143.0,55.3889745058,128.0,72.1856925961,141.0,54.3136656719,115.0,64.497326569,150.0,48.1626246082,106.0,49.5539893191
NM_001282904,OPRK1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001282905,ZFAND4,7.0,1.64270388681,5.0,2.28512143277,9.0,2.10042156777,5.0,2.27254241999,5.0,0.972664014377,2.0,0.757706258702
NM_000946,PRIM1,28.0,17.1731095801,25.0,17.7490429576,34.0,20.738270828,30.0,21.181606784,33.0,16.7778554808,29.0,17.0672884828
NM_000944,PPP3CA,74.0,14.1904281685,31.0,17.7504030375,39.0,7.43757061134,17.0,9.68050828563,106.0,16.8500519712,42.0,19.9355129445
NM_000945,PPP3R1,81.0,24.1219573788,17.0,29.7145965959,70.0,20.7313833253,13.0,22.5978428711,83.0,20.4897763874,8.0,11.5915764489
NM_007262,PARK7,157.0,146.492215488,99.0,155.739444511,161.0,149.39755353,100.0,156.446604492,138.0,106.739602384,86.0,112.148502143
NM_000943,PPIC,9.0,6.52923531711,8.0,11.2260613486,15.0,10.8221558933,7.0,9.76873164201,19.0,11.4262839449,11.0,12.7956310448
NM_007260,LYPLA2,23.0,12.6993090856,8.0,10.3066856347,26.0,14.2767160011,20.0,25.6248748737,19.0,8.69635896303,4.0,4.27189563096
NM_000941,POR,122.0,43.7755747605,118.0,51.7907169484,165.0,58.8787641156,155.0,67.6556901953,171.0,50.8627381367,158.0,57.4855382704
NM_194259,UBE2I,70.0,20.1372202487,29.0,54.515236596,82.0,23.4594619633,38.0,71.0405336122,98.0,23.3700238367,42.0,65.4486651385
NM_001320132,DFFB,12.0,3.35103699863,2.0,2.06133712694,15.0,4.16573798944,5.0,5.12497497475,11.0,2.54637441223,5.0,4.27189563096
NM_001165035,FBLN2,49.0,9.59122481132,44.0,10.6747815502,90.0,17.5195608174,81.0,19.5431269735,81.0,13.1430030611,71.0,14.2789498444
NM_194250,ZNF804A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_194251,GPR151,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001142467,HES4,21.0,18.1409582414,15.0,18.078259077,18.0,15.4637973226,15.0,17.978742855,43.0,30.7922187966,30.0,29.9721709592
NM_001320687,PIAS1,24.0,3.39866702546,17.0,7.7694128714,18.0,2.53496867039,13.0,5.90861029199,23.0,2.6999567775,17.0,6.44050319897
NM_001885,CRYAB,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001194997,CARS,48.0,15.4822730973,40.0,14.7601917731,81.0,25.9825170123,72.0,26.4220932031,72.0,19.2511900952,59.0,18.0474405545
NM_003942,RPS6KA4,51.0,14.5778655279,41.0,15.8533625092,102.0,28.9952361657,81.0,31.1476486822,114.0,27.0122160458,93.0,29.8093208711
NM_003941,WASL,46.0,9.27532176973,16.0,9.45118998911,19.0,3.81002187239,9.0,5.2870295194,41.0,6.85309274371,13.0,6.36563103902
NM_003940,USP13,59.0,6.66887903225,26.0,8.99449186175,17.0,1.9109638189,11.0,3.78441439107,56.0,5.24711345368,35.0,10.0369770033
NM_003945,ATP6V0E1,76.0,77.2650855062,20.0,72.9009471721,66.0,66.7292659977,13.0,47.1247698897,47.0,39.6094812585,9.0,27.1942624312
NM_138689,PPP1R14B,77.0,69.9538876056,37.0,74.7234708514,96.0,86.7351387823,43.0,86.3627539663,165.0,124.261523369,72.0,120.536730776
NM_001242335,LHX6,19.0,4.74170647206,2.0,3.37733201588,14.0,3.47465600848,2.0,3.35874066142,13.0,2.68940381777,2.0,2.79966041351
NM_001316772,GARS,102.0,35.4639504933,86.0,37.4706617681,91.0,31.4652399186,81.0,35.0978606871,142.0,40.9267147149,113.0,40.8134168591
NM_001331010,ITSN1,33.0,4.30031891544,31.0,5.39645334046,34.0,4.40624210879,32.0,5.53986811481,38.0,4.10489375264,31.0,4.47342361355
NM_022977,ACSL4,42.0,7.05916200733,23.0,9.65527994148,20.0,3.34300148306,12.0,5.00980699779,37.0,5.15510104445,28.0,9.74376194477
NM_176072,P2RY2,1.0,0.10264213029,0.0,-,2.0,0.204154222895,0.0,-,1.0,0.085085833309,1.0,0.655476049195
NM_001276267,DUOXA1,0.0,-,0.0,-,1.0,0.294111360688,0.0,-,0.0,-,0.0,-
NM_001204814,ZNF586,27.0,10.6653764563,13.0,10.7933902341,28.0,10.9995057608,14.0,11.5596657764,44.0,14.4077678197,24.0,16.5179964397
NM_018225,SMU1,94.0,11.886627432,59.0,34.3088309746,87.0,10.9408928455,56.0,32.3850558716,89.0,9.32937184333,64.0,30.85073265
NM_003807,TNFSF14,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_020677,NMRAL1,0.0,-,0.0,-,1.0,0.648070963376,1.0,0.990828495118,1.0,0.540196104496,1.0,0.825899821986
NM_020675,SPC25,26.0,17.3207451008,16.0,21.2546761533,12.0,7.95018406187,9.0,11.8899419414,28.0,15.4626118232,25.0,27.5299940662
NM_020672,S100A14,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.701235697912,1.0,2.3597137771
